1905-06,1904-05,borough,station,1906-07,1907-08,1908-09,1909-10,1910-11,1911-12,1912-13,1913-14,1914-15,1915-16,1916-17,1917-18,1918-19,1919-20,1920-21,1921-22,1922-23,1923-24,1924-25,1925-26,1926-27,1927-28,1928-29,1929-30,1930-31,1931-32,1932-33,1933-34,1934-35,1935-36,1936-37,1937-38,1938-39,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988
0,0,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656211,1270705,1615155,1713638,1628497,1706364,1711320,1935876,2496711,2768974,3162865,3220719,3206529,3431271,3418230,3311004,3190799,3221089,3264838,3377235,3360088,2996841,2817274,2754451,2662440,2467940,2491142,2436677,2369242,2384790,2194851,2091878,2079031,1939447,1961346,2087329,2063359,1868102,3051044,2873559,2787051,2605514,2616514,2756454,2799021,2637526,2339186,2000810,1868601,1760892,1676440,1591557,1498700,1389509,1464048,1477015,1694997,1599470,1485683,1457088,1270251,1197541,1337329,1470006,1580842,1504939,1575938,1572530,1588042,1580258,1562521,1518686,1485013,1456740
0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918256,4083791,5175042,5888749,6888131,7899310,8721977,9961820,7146337,6977785,7262145,7155446,7434695,8377628,8391150,8114701,7740970,7572699,7380053,7168688,6839117,6037245,5802391,5781923,5549021,5232268,5231212,4738055,4533427,4874194,4871626,4777151,4763488,4389392,4431501,4457278,4456720,4032296,6455303,6118062,5869125,5244743,5248443,5461246,5412062,5052915,4667688,4039819,3882399,3755532,3671852,3385232,3163437,3040089,3006672,2759187,3686306,3357421,3184989,3060103,2889736,2733902,2980522,3232489,3364695,3245839,3339288,3168252,3137406,3063007,2988181,2869875,2856408,2922317
0,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167390,12671360,15855842,18141841,21785843,24670185,26492152,29642333,22221708,23929407,27391537,28301529,28872676,29975425,28767755,27620916,25549196,23980489,22893929,22476813,21436060,19727405,19235604,19371351,18901872,18147210,18078549,17544600,17375615,17662906,16862238,16841354,16097839,15075150,15859755,17098538,17959295,16617536,23729462,22484623,22130711,21707757,23727788,22637540,22503337,21338725,20237799,18529165,17731136,17482488,17239806,16286299,15500307,15419048,15556834,15119907,15734389,14290445,13784539,13583634,13015194,12650958,13057750,13961266,14601061,14898139,15489540,15167623,15651276,16038257,16066777,16131569,16104000,16454925
0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508924,5078142,6269909,7193664,8286657,9321146,10105688,10695487,7851069,8087145,8896672,8780724,9239072,9638049,8922336,8506768,7711030,7189201,6721303,6531149,6285266,5831997,5834974,5921522,5971675,5605874,5520454,5545372,5461048,5706159,5290247,5174962,4933665,4448628,4570451,3993003,3911492,3512163,5378311,5135167,5063371,4705726,4844903,4862746,5148328,4775967,4246821,3554127,3416466,3339373,3157001,2852721,2736138,2579689,2551683,2164324,3251717,2910530,2702385,2630193,2474230,2293550,2232848,2466256,2570813,2537735,2584873,2498556,2434428,2400826,2358239,2238260,2189387,2313813
0,0,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369069,572514,688967,985373,1590618,1828230,2100825,2305709,2430798,2623866,2745703,2723344,2961227,2921416,2778747,2566218,2609667,2621681,2593640,2602016,2424991,2502245,2426171,2346973,2357177,2352622,2393982,2437754,2711203,2931586,3116369,3410668,3120339,3297598,3504762,3777354,3674038,3886404,3602310,3503663,3022105,3270470,3816125,4302476,4169294,3880573,3329650,3071470,2845269,2933503,2902540,2993984,2881037,2981741,2853449,3552789,3368110,3360051,3373943,3310829,3250275,3237604,3231862,3380559,3325586,3373587,3365941,3286379,3343612,3178545,2869746,2676243,2582674
0,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379630,2222919,2811954,3687068,5333508,6134852,7040378,5681137,5474845,5445740,5708751,6340201,7284562,7445580,7510480,7257209,7261948,7516053,7636136,7437499,7228681,7326325,7230744,7079493,7453646,7679387,7967811,8650749,9306131,9210143,9287107,9135587,8618092,9192418,9638504,9713934,8981508,6989592,6789453,6519352,6479282,7041443,8278472,8972244,7476721,6485663,7547442,8348503,7833117,7816919,7366328,7311291,7466219,8044005,8343082,7933082,7390158,7619857,7701115,7236005,7190734,7533661,7939398,8324240,7943721,8239891,8321114,8336372,8633192,8399308,8442382,8371061,8362620
0,0,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563531,1504288,1510334,4249311,4218995,4075504,3734712,3326682,1861664,2360527,2425058,2209971,1966491,1748483,1429833,1780405,1598677,1474506,1421056,1418020,1311778,1502944,1587336,1625968,1656373,1624944,1553450,1450785,1500483,1601398,1555185,1590758,1497304,1378425,1280345,1075055,877580,773796,769053
0,0,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741511,3695168,3665329,3506703,2970038,1239510,1094631,653679,461268,1277586,1230943,1125039,1158183,1020916,896276,787436,622423,76051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927373,1629783,1648937,1596306,1588381,1425557,1371388,1285574,1212582,1216701,1202183,1201827,1276672,1204189,1087465,1044443,924438,134361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999910,1799762,2053202,2217562,2395292,2565285,2730686,3050766,3635152,3574977,3535671,3381050,3494360,3721383,3658078,3404082,2993062,2801993,2596427,2493026,2432006,2140528,2037770,2033999,1953682,1912845,1851615,1833258,1798404,1895709,1746458,1709705,1708207,1615855,1705385,1793532,1793931,1651471,2377265,2264805,2229597,2140202,2182889,2165933,2046939,1925022,1688084,1449118,1409121,1365714,1309440,1105411,973057,903279,950724,851847,1504012,1357666,1290474,1255694,1191473,1123618,1104685,1177230,1195858,1152860,1201682,1140859,1120108,1048997,985573,895468,835262,846300
0,0,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969056,1704957,1842503,2185017,2349038,2510768,2690842,3036548,3503806,3553536,3578640,3615186,3750570,3976789,3928322,3761343,3313149,3161789,2990654,2953725,2822805,2589696,2487326,2512746,2402805,2384849,2342050,2381313,2375708,2518696,2387724,2313359,2283500,2079781,2182099,2231520,2280151,2041507,3516638,3264832,3200841,3121581,3173576,3181389,3136839,2269461,2182199,1929104,1862400,1865504,1699591,1474379,1367378,1291488,1359881,1325098,1895036,1778964,1693145,1667399,1603161,1467727,1473573,1587477,1665774,1549934,1567952,1496175,1489544,1437336,1357710,1327240,1297358,1307008
0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398236,2463521,2849378,3022544,3125846,3282380,3535475,3914224,4469993,4583922,4572894,4536719,4714513,4950031,4856356,4681938,4213435,4018724,3809958,3718519,3612042,3248971,3161856,3198283,3049057,2973870,2967072,2942270,2814175,2870179,2617523,2491165,2345369,2101079,2122180,2093137,2056112,1866825,3042897,2917436,2881330,2777808,2815252,2804933,2635442,2537278,2226072,1796054,1771916,1760440,1699584,1575500,1444653,1243349,1322296,1241647,1806765,1673730,1636402,1689418,1662281,1566832,1507338,1596010,1631245,1560164,1596769,1489597,1434232,1341113,1296462,1256035,1218042,1209426
0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220299,1928484,2290144,2463051,2674537,2817948,3068078,3445760,3884717,3873627,3885465,3830548,4013667,4331750,4266879,4034289,3590501,3449673,3321126,3237404,3087226,2670133,2413047,2281555,2069958,1754637,1727622,1707253,1822233,2029800,1767858,1553086,1491921,1364384,1463100,1540277,1652699,1573567,2317801,2193942,2176470,2162723,2265763,2216182,2107628,1987730,1803103,1536809,1474808,1424667,1331962,1201653,1116517,1042762,1061426,984728,1556247,1502944,1505888,1541897,1468422,1411744,1399109,1473673,1467915,1400437,1447584,1352207,1299288,1214557,1152191,1068131,1020124,1000157
0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823414,1288935,1435051,1598860,1654948,1714087,1886079,2051962,2333138,2319362,2218017,2172097,2272481,2495195,2554520,2446522,2323391,2235882,2181602,2182608,2172010,1799211,1335062,1223126,1160402,1298131,1391367,1375140,1332902,1351740,1246991,1221188,1146493,1008429,1018494,1023132,1033852,987165,1485229,1399593,1381689,1377254,1396846,1360123,1312778,1193058,1071782,908675,894268,865646,806275,730934,683135,654817,673132,621908,966734,900932,876076,845903,801788,730075,715178,722289,720402,717608,748460,716475,722717,711842,700066,698516,706183,669564
0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142540,1897190,2183937,2309011,2407385,2507298,2697699,2989018,3310845,3211741,3299135,3303890,3503160,3846725,3780533,3548575,3267018,3131340,3052163,2945965,2861161,2518226,2416201,2456207,2400645,2298822,2252999,2202207,2150639,2218315,2067147,1972806,1868830,1717521,1731020,1727602,1757279,1668749,1847042,1748294,1744293,1694386,1682946,1678898,1586764,1512217,1540169,1167040,1172166,1108846,1044992,907079,844465,775017,748379,714512,1523422,1348660,1238675,1166361,1021556,881134,771788,720055,710055,693955,699200,653697,653671,633277,623855,592482,604658,644165
0,0,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384890,2135924,2358464,2590208,2835649,3045059,3341900,3847922,4434505,4470832,4889276,4957948,5306741,5737224,5533874,5072362,4463721,4238959,4088718,3948457,3745728,3256952,3136856,3107390,2973801,2810412,2751572,2712698,2650188,2696086,2476678,2338153,2218566,1931845,1894292,1820268,1796947,1593608,1618478,1497769,1426822,1411950,1462264,1384208,1269783,1213099,1286814,804906,761856,733197,628458,517165,434769,354988,331090,381913,1484012,1296602,1220493,1236520,1023375,882467,738465,696084,757208,713557,711840,661175,613445,515375,475554,409224,382173,405399
0,0,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945777,5481499,6410949,7045339,7876794,8355271,8777133,9584909,10813039,11443134,12586892,12821947,13756440,14889922,14402624,13217954,11852535,11367752,10985239,10730340,10529413,9193636,8893903,9060361,9048213,8922535,8845719,8699190,8518533,8696902,8231828,7820090,7438979,6699546,6678368,6574009,6465594,5812239,7168304,6672225,6551212,6377256,6453174,6131145,5671806,5124357,5006576,3785629,3736737,3776891,3767677,3490090,3154808,2771632,2774589,3010205,5535539,5085372,4852284,4768228,4500604,4115270,3836792,3898438,3956446,3849013,4142072,3928184,3865484,3571538,3449764,3291030,3290387,3250053
0,0,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124752,1968680,2306502,2552566,2918616,3080252,3394776,3973666,4724003,4885011,5416320,5570747,5637299,5907994,5646620,5256183,4884220,4696187,4555818,4296368,4045775,3391756,3148107,3040510,2877136,2678460,2581661,2493156,2421622,2481771,2223044,2072974,1954577,1714281,1639672,1567406,1536135,1332076,1274966,1154615,1100099,1052309,1151802,1103285,1019762,996199,1058949,541177,555541,536287,493573,436733,394617,373656,357301,366990,1229896,1098311,1012912,965979,889365,808682,743351,714697,687685,657604,681827,600554,553488,492588,455260,452556,429676,402170
0,0,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656097,4469848,5100641,5540255,6093764,6376601,6669922,7385129,8650994,9105215,9969791,10310134,10797744,11747041,11527156,10759539,9852470,9593381,9359249,9156593,8933011,8081609,7786970,7707230,7515523,7324258,7176132,6935897,6757870,6920150,6392194,6159514,5995539,5527939,5544928,5441971,5332907,4850948,5877424,5492501,5425628,5284515,5442821,5288463,5102824,4860399,4668128,3782570,3766429,3775067,3618448,3336052,3119381,3057007,3133512,3339615,4659191,4410465,4291618,4162767,3944477,3670295,3497515,3508276,3582963,3562460,3800499,3807738,3995255,3892812,3869877,3771064,3751826,3631058
0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324162,2126111,2465954,2643422,2818280,2902436,3052759,3239868,3182251,3146698,3253449,3453528,3584913,3718669,3526629,3029036,2715795,2611077,2442461,2285954,2175033,1925708,1801523,1769353,1683932,1586528,1528511,1513530,1457481,1557489,1423013,1326196,1262032,1147476,1188441,1210818,1209324,1116665,688479,663161,658036,646527,711887,702040,652807,619984,579005,486019,475754,488341,479173,437483,410737,374209,368642,374739,1031532,946684,880670,823235,754347,669373,592935,593382,567240,545392,552976,511278,496837,460759,430055,407359,407702,387180
0,0,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369132,2545407,2991482,3197789,3384026,3502608,3625607,3689361,3432119,3420061,3465480,3546072,3563833,3880994,3700973,3436928,3118384,2980608,2776294,2630854,2515534,2188525,2053238,2012797,1942716,1902975,1896978,1875739,1878501,1943778,1764677,1658992,1602498,1458864,1516612,1551802,1567766,1483100,1082128,1071437,1093788,1082718,1142295,1112003,1039680,916375,835760,714831,740180,755973,756700,690598,642928,602858,508623,586047,1415132,1335846,1249192,1188224,1116440,1045025,975779,997810,1004269,969308,973586,892939,883358,844813,778984,730798,705916,627797
0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049471,5414777,6047396,6866263,7625071,7585905,7619406,7807128,8180252,8845687,9311701,9187169,8941770,8933699,8762917,8542207,8407513,8903592,9244616,9070334,8645798,8044760,7910892,7686472,7414388,6922733,6771297,6305652,6146356,6002434,6864537,6351605,6100452,5624022,6497750,6637825,6571070,5967335,3747567,3702136,3654664,3551952,3627239,3610217,3471691,3316917,3022974,2703827,2702596,2757357,2687520,2527803,2474744,2536652,2696266,2946042,5444158,5089316,4835660,4730573,4451434,4190789,4012314,4185155,4205859,3943211,3921241,3736701,3802326,3582584,3427916,3333035,3283125,3193060
0,0,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307453,3295008,3562453,3759951,4028983,4354124,4584774,4904537,5319228,5691443,5829379,5717819,5679322,5914906,5617454,5220956,4693415,4509396,4368081,4307649,4215344,3934972,3834190,3803804,3639017,3466166,3323911,3227413,3201483,3243023,3008180,2860923,2735491,2542499,2612096,2623157,2601572,2407912,3044053,2989759,2991922,2975335,2962847,2935632,2916181,2875035,2569519,2266030,2186090,2174899,2128921,1980445,1825185,1845938,1912068,1953308,2343551,2273496,2220449,2229630,2142975,2050702,2002364,2062727,2156718,2139747,2182678,2099896,2141788,2135658,2126857,2135835,2051656,2051342
0,0,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493332,797376,959682,1085569,1206947,1336482,1493357,1549002,1706454,1872581,1965387,1914299,1863990,1931006,1791823,1626129,1482047,1440297,1443732,1540548,1497796,1372013,1361177,1384828,1335072,1286049,1255335,1238816,1243897,1298426,1235244,1200051,1164440,1089199,1121130,1132805,1134572,1039879,1243455,1235715,1249474,1273651,1249875,1238462,1171420,1072726,1002048,862945,851779,848799,825570,750404,718551,728661,762161,788803,999001,973000,951892,971396,937789,894880,873363,905853,923958,912642,956649,918393,925318,891397,898087,912435,860972,864948
0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833268,2882375,3087758,3451428,3544255,3572763,3580095,3500748,3610061,3742049,3740972,3640350,3592162,3718963,3566210,3383161,3133900,3061050,3022618,2948381,2853816,2661080,2561699,2539200,2459699,2381339,2329990,2279205,2275747,2325890,2150286,2076916,2032872,1892940,1952563,1916287,1904311,1749799,1838297,1866627,1873674,1860921,1921091,1919364,1865413,1775706,1701977,1519278,1510789,1547542,1540193,1406088,1310542,1305647,1349752,1401834,1704494,1665079,1638302,1654050,1612130,1555741,1519123,1595736,1673892,1626065,1723812,1694353,1752055,1643605,1631268,1610065,1534118,1550069
0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808348,2882434,2568581,2804081,3091836,3278935,3397598,3735056,3949594,4290753,4185166,3903350,3982607,4569914,4560766,4409028,4114930,4055189,4022960,4070291,3864988,3801429,3806959,3825699,3659858,3552633,3433190,3318600,2919120,2673700,2910884,2876926,2867155,2739933,2801768,2745884,2615887,2318588,2507375,2512512,2396624,2347370,2411598,2407026,2267116,1992731,1776515,1542969,1539392,1590793,1589172,1465342,1372220,1393101,1487063,1566120,2140788,2064761,2068820,2184267,2009763,1933156,1920060,2010643,2058108,2012474,2121181,2090867,2157454,2069095,2034220,1963222,1775149,1748618
0,0,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573892,778605,726714,993619,1068101,1054068,1222634,1547183,1668764,1538672,1555998,1737505,1904503,1958038,1660481,1515388,1418227,1705758,1799566,1772670,1856329,1623951,1511628,1465683,1450131,1144537,1266226,1313112,1808984,1781951,1078420,1014315,965134,967483,1160875,1429624,1274954,1138763,1088096,1087830,1096009,1098713,1037764,1020074,972596,941841,732336,728832,747117,713792,686584,624923,625452,579253,659526,1191960,1139560,1108399,1063209,994718,920557,896005,898760,922744,875549,926863,875974,856432,738824,687966,736445,765359,749060
0,0,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231794,3954543,4351041,4808270,5206550,5485725,5846135,5931821,6028294,6107025,6142885,6318780,6724740,6569696,6269712,5803522,5693043,5372096,5152423,4734089,4412398,4380040,4346540,4120485,3982060,3892183,3879541,3876053,3926030,3783555,3667816,3588699,3279646,3396347,3389462,3420497,3209778,2782661,2719646,2990133,2582380,2520038,2446398,2367519,2283831,2089530,1792762,1794218,1783371,1764360,1616636,1480367,1439160,1433752,1571508,3071994,2865435,2734863,2640696,2443704,2195235,1986185,1947081,1916498,1733486,1745825,1655126,1680298,1682368,1636185,1594408,1587511,1628030
0,0,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068142,3773555,4181041,4557224,4677104,4817774,5391577,5684239,5909502,5878408,5691232,5750066,6169520,6042628,5665656,5190029,4962427,4635578,4407862,4055548,3680147,3622993,3614194,3410428,3323952,3227127,3171661,3117992,3171773,3017838,2917723,2882700,2629305,2655425,2573865,2591211,2411762,1939039,1886181,2153603,1852171,1799016,1780736,1720421,1671994,1556528,1304526,1282556,1275833,1276203,1191314,1078928,1028334,1049300,1082783,2337688,2227713,2203109,2161487,2028006,1841034,1626393,1547603,1458818,1349401,1359511,1236831,1251837,1207747,1176802,1147272,1123874,1130849
0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679070,2172987,2502840,2817727,3039641,3223029,3541890,3771018,3806966,3816064,3749825,3766873,3995169,3904150,3739239,3388661,3245790,3077907,2960253,2849115,2683500,2643885,2574150,2274979,2181981,2088300,2082694,2072393,2161580,2086310,2000926,1952504,1777846,1838014,1821787,1866561,1745860,1441796,1430258,1602542,1428349,1410738,1403031,1432213,1352788,1238426,1092813,1143148,1112626,1100727,1032869,897856,856972,927761,955833,1661864,1570974,1530132,1501034,1419207,1329085,1205535,1223358,1194261,1098358,1100893,1037864,1036471,1042501,1007498,976153,951234,957930
0,0,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471051,3282039,3765488,4204666,4546431,4812507,5413442,6050382,6266627,6547889,6572275,6665694,7281313,7112763,6832758,6266192,6034375,5837814,5497009,5114237,4757897,4815284,4782343,4544493,4402125,4321577,4344143,4344173,4330256,4072991,3822030,3629098,3248710,3197132,3079678,3121655,2922910,2796937,2522862,2470037,2370607,2322413,2243693,1971077,1982569,1945230,1631669,1614700,1652289,1641138,1550809,1464237,1559149,1522375,1627670,2741372,2562728,2571594,2535588,2375879,2173866,2062460,2021930,1968162,1845471,1928489,1876126,1948997,1933570,1856097,1782820,1733909,1672611
