borough,1938-39,1945,1935-36,1985,1915-16,1911-12,1940,1942,1972,1905-06,1921-22,1932-33,1988,1947,1997,1963,1918-19,1978,1969,1990,1953,1908-09,1995,1929-30,1961,1912-13,1970,1996,1926-27,1975,1984,1924-25,1950,1973,2005,1914-15,1931-32,1965,1933-34,1943,1907-08,1919-20,1948,1959,2006,1946,2002,1974,1957,1923-24,1954,1967,1951,1904-05,1928-29,1987,1966,2004,1909-10,1920-21,2000,1925-26,1930-31,1991,1981,1949,1910-11,1998,1976,1937-38,1962,1916-17,2001,1960,1994,1936-37,1958,station,1979,1977,1944,1956,1983,1992,1986,1952,1922-23,1913-14,1941,1968,1964,1989,2003,1934-35,1999,1917-18,1971,1980,1906-07,1982,1927-28,1955,1993
1,3459269,2760537,4144251,1180217,0,0,3637167,3516665,1358086,0,4189834,4327198,1703627,2850523,2770231,2138987,2230120,1158370,1556083,1616072,2701774,0,2477203,5719460,2023675,0,1443494,2718365,5768075,1130477,1083805,5267674,2809431,1241841,4526663,0,4762927,2112731,4212310,3214633,0,3316980,2795502,2068218,4444686,3033823,4480411,1146609,2229831,4791794,2553137,1954028,2674672,0,5805858,1539446,2017145,4587594,0,3580452,4158948,5556264,5314999,1571167,1124655,2722512,0,3188291,1145173,3435527,2158783,0,3024876,2005799,2139104,3873861,2108448,114,1154868,1122615,2864900,2357993,1090282,1591727,1350487,2721301,4514223,0,3701530,1629228,2180960,1700808,4575462,4201655,3630750,1502201,1422147,1109294,0,1069882,5715079,2507949,1815265
1,5564572,5108150,6336917,3699637,0,0,5559532,5283623,3241224,0,5774654,6682419,4462753,5909737,4598716,4254000,3311299,2891432,4131729,4040356,4618092,0,4619704,7989488,3989600,0,3677405,4719325,7849359,2869553,3561996,6848609,5690551,3074329,5374135,0,7216972,4290209,6560238,5270672,0,5085365,5800586,3891691,5249392,5922425,5758505,3042085,3800679,6523614,4330262,4697321,5226034,0,7794885,4206693,4321456,5568299,0,5155841,6020996,7339288,7758790,3721633,3295723,5664467,0,5140452,2732787,5561857,4266505,0,4220951,3852427,4291175,5948651,3793984,115,3022766,2708116,4972772,3690279,3517217,3575039,3896249,4912383,5988654,0,5538212,4319128,4367102,4390575,5803818,6376695,5397681,2123267,3494831,3068295,0,3362800,7832493,3611975,3937869
1,9084096,7516174,9880188,2668080,0,0,9453572,8421009,3887669,0,8216818,9794596,3184795,8724059,3947975,5470905,5625907,2944881,4599211,3048193,6501580,0,3597992,11730261,5339062,0,4276898,3847542,11024543,3519681,2597579,10807254,7416825,3759856,5263778,0,10637356,5370595,9597405,7875663,0,7283364,8332196,5364668,5306918,8849944,5320605,3626298,5831612,10064998,6136116,5221735,6872055,0,11227478,2916711,5213835,5208323,0,7465097,5394526,10801744,11333181,2650380,2880108,7605272,0,4544433,3257923,9137378,5710382,0,3685543,5293384,3327850,9655696,5566333,116,2963261,2987704,7418600,6129759,2719557,2615215,2754726,6589433,8941989,0,9106709,4704444,5561972,3179466,5230012,9668566,5036508,2036709,4092225,2844254,0,2728591,11227896,6071154,2885446
1,4993217,3776629,5368489,1739373,0,0,5043320,4165743,2319404,0,4611888,5412759,1899776,4159042,2399380,2890839,3553990,1801117,2703458,1858637,3561353,0,2119357,6581554,2845097,0,2504434,2321556,6081568,1990998,1746981,5766039,3917268,2206389,3053983,0,5869495,2981139,5246936,3884700,0,4213364,4024155,2856546,2838173,4257595,3037161,2054169,3079215,5393324,3353190,2934645,3744908,0,6423157,1813924,2920933,3062128,0,4132992,3191775,5821193,6469974,1818901,1866871,3915930,0,2578141,1916699,4942845,2977589,0,2240432,2850576,2013782,5230522,2889343,117,1877846,1769916,3704376,3229235,1797276,1810887,1741480,3648293,4892007,0,4712938,2787808,3043968,1987032,2967837,5275515,2873119,1489220,2439116,1849963,0,1802610,6039721,3224201,1896479
1,9958502,10913581,10602548,3428339,0,0,10372468,9664330,3862756,0,4234225,9507728,4626977,10596858,4754875,6243226,0,3696502,4583995,3346478,7522448,0,4398222,11282751,6031133,0,4207002,4718127,9672162,3309328,3401975,6846572,8236490,3046190,7183508,0,9833512,6466074,9810967,10604821,0,2957431,9927276,5845390,7415223,11413774,8481287,2806601,6624287,5842522,6945830,6477866,7635812,0,11165516,4387970,6430346,7241259,0,3694506,6459390,8148825,10691079,2976357,3999668,8648392,0,5512596,3360278,9898290,6401271,0,6956349,5812799,4008288,10434369,5977236,118,3882800,3391287,10383118,6973462,3643083,3021691,3758443,7309279,4760580,0,9362465,4908427,6572871,3785042,8118611,10062625,5856974,0,4024824,3894119,0,3847513,10516738,6716199,3648273
1,5672130,5432455,6295309,5552576,0,0,5556785,4955685,5421711,0,3714289,6960945,7082172,5935289,5556159,6340550,0,4988241,5682667,4808527,5239185,0,5459028,8590120,5913543,0,5481249,5555904,7578821,5076606,5407332,5984893,5383198,5404968,8449827,0,7565061,6947078,6720147,4938902,0,2655106,5679579,5926787,8497262,5972637,9117526,5223487,5555011,5238871,5015902,7053758,5197672,0,8284416,6729220,6775525,8382981,0,3129685,7394033,6587584,8148104,4046288,5384409,5303026,0,6504272,4941154,5850303,6256224,0,8123781,5882868,4611776,6029638,5896829,119,5308387,4789156,5155514,5246811,5566501,3972217,5933971,5040144,4279100,0,5223060,5932604,6878476,5301482,8754015,6402052,6718269,0,5445111,5218890,0,5411077,7967815,4989594,4190058
1,3077120,3115552,3326931,3467107,0,0,3065975,2792681,3825276,0,1297571,3348894,3688996,3513958,3204499,4028638,0,4078077,4242276,3077154,3402204,0,3109871,4017079,3879448,0,3802782,2750554,2757845,3726970,3632449,2189046,3357579,3886784,4813944,0,3704398,4041278,3210376,2773654,0,854309,3513502,3771052,5056435,3485912,4715430,3846555,3564020,1820460,3159879,4172050,3470220,0,3577017,3507044,3893577,4616827,0,1129675,4677547,2293180,4091992,2610891,4056279,3414451,0,4025379,3743493,3166271,4098534,0,4681025,3895166,3187923,3263310,3638430,120,4222379,3915823,2859399,3394165,3889353,2537564,3454274,3401856,1386220,0,2972493,4136366,4169332,3401615,4498896,3252490,4195295,0,3775092,4028589,0,4008324,3158467,3021365,2954281
1,4657751,6090566,5402688,4074362,0,0,4685839,5091843,6582217,0,0,5021200,2493830,6768847,1565990,5552482,0,4631102,8071607,2475741,6684103,0,1499282,0,5780770,0,7559440,1472122,0,5374006,4410634,0,6260900,6041502,1625919,0,4919168,5400062,5410553,5425763,0,0,6667070,5836211,1742253,6640309,1893930,5585790,5980103,0,6447412,5897571,6701810,0,0,3332208,5388542,1589170,0,0,1767030,0,418482,2207584,5316172,6510548,0,1680011,5241717,4937855,5825501,0,2017217,5860384,1661556,5411162,5866181,121,4771685,4982150,5787880,6106095,4836906,1949274,3643347,6830318,0,0,4826482,7236657,5580750,2730673,1609132,5079532,1342536,0,7113826,4925971,0,5238996,0,6225042,1794006
1,2884304,2160431,3728197,159409,8532592,0,2679518,2427588,250023,0,6778859,4120058,148818,2298548,113490,648098,6038411,163909,338232,88355,1193556,0,105900,6033311,729378,0,295548,111129,8367407,174339,130136,8197035,1500232,219421,589400,7341072,4628374,551193,3907513,2265015,0,6613089,2048273,847469,694100,2384948,477528,197622,910344,7562965,1048450,484171,1414158,0,4624701,176419,487939,530882,0,6215058,250126,8113141,5246865,75902,160514,1654000,0,143875,160501,3040224,692700,9614416,374381,783888,90019,3419161,877235,122,161311,151691,2142118,961562,163421,70989,177570,1330334,7071432,6037630,2570482,397834,617820,102627,531554,3840073,123815,6707216,283499,153510,0,165103,7898129,982857,84719
1,1934626,1960154,2163311,509676,0,0,1951125,1869305,829013,0,0,2188699,540626,2256258,792628,1064506,0,550766,928814,539474,1526042,0,686954,2398795,1024818,0,924763,760805,1111904,679103,534594,752159,1675708,769966,1366528,0,2329423,976923,2215541,1820521,0,0,2082257,1027777,1462293,2247648,1360880,691496,1046943,685,1264672,945602,1616837,0,2115219,537732,920838,1414139,0,0,1146823,966724,2332242,551194,578521,1791543,0,899948,592368,1990193,1084965,0,1300193,1019481,634060,2088099,1002516,123,566524,558319,1816392,1123889,553521,545039,514161,1549822,0,0,1972052,929680,1042111,544783,1310782,2148023,1020845,0,878702,559750,0,561351,1163309,1178110,585471
1,4051120,3034760,4647831,2216643,0,0,3724890,3517097,2874290,0,0,4713516,2549099,3418107,3157607,3310834,0,2420767,2957326,2586571,4293307,0,3312769,5459523,3202645,0,2927373,3248195,3589568,2451612,2233555,2419050,4643778,2762575,4973154,0,5016209,3062676,4720972,3430660,0,0,3868143,3212575,4931530,3094594,4843735,2540621,3289923,1057,3709311,3123912,4514464,0,4924594,2398858,2932877,4992321,0,0,4131324,3225130,5324697,2640055,2342020,4754956,0,3382685,2308482,4198289,3563155,0,4574737,3205362,3243046,4520978,3187336,124,2467231,2264798,3196197,3456124,2284266,2794390,2198470,4171385,0,0,3587365,3010335,3253473,2538401,4655067,4602356,3655540,0,2890984,2345584,0,2234941,3739392,3523535,2995319
1,0,0,0,2412564,0,0,0,0,1831848,0,0,0,756472,0,6174421,0,0,2223865,1516533,5243225,0,0,4666600,0,0,0,1668774,5612871,0,2140799,2789774,0,0,1961690,6196196,0,0,0,0,0,0,0,0,0,7040274,0,2040606,2030540,0,0,0,66498,0,0,0,722533,0,5088831,0,0,9051836,0,0,5075725,2796816,0,0,7565225,2125811,0,0,0,6120697,0,5817270,0,0,125,2363212,2135376,0,0,2770623,5289389,1389555,0,0,0,0,1077757,0,4624795,1799917,0,8434265,0,1810651,2547445,0,2801026,0,0,5755653
1,3475048,4526850,1030838,2503488,0,0,4054322,4794581,2454360,0,0,0,2832373,5146042,2843678,3610523,0,2298876,3040109,2631953,4529446,0,3082513,0,3708378,0,2770182,2887510,0,2295189,2440651,0,4995739,2429089,3951122,0,0,3546796,0,4745975,0,0,5136533,3899293,4116490,5039914,4589652,2361187,4130634,0,4011262,3240134,4886825,0,0,2691206,3244333,4048710,0,0,3677771,0,0,2609260,2427777,4968455,0,3311632,2178700,3152601,3724246,0,4307356,3796158,2898705,2739469,4026622,126,2388818,2164080,4511701,4159307,2451123,2655665,2627492,4852199,0,0,4598137,3057706,3505268,2816415,4352635,0,3572658,0,2617271,2377538,0,2399381,0,3959703,2802809
1,4198508,4450930,1153460,1611981,0,0,4596986,4894226,2188423,0,0,0,1651499,4941855,2594653,3114349,0,1787308,2615718,1676856,4215959,0,2432569,0,3079967,0,2444291,2453966,0,1938839,1653415,0,4727890,2112398,4649539,0,0,2998089,0,4846826,0,0,4892266,3167996,5039736,4914845,4158457,2066815,3698080,0,3730109,2725876,4583140,0,0,1634866,2725148,4479066,0,0,3637622,0,0,1732861,1786426,4733042,0,2996630,1743027,3743334,3230876,0,3845891,3095638,2318329,3073994,3542767,127,1868513,1683472,4440541,3798824,1866965,1896457,1592536,4353020,0,0,4868560,2582424,3036287,1714209,4279275,0,3328903,0,2327665,1779455,0,1777548,0,3740717,2097375
1,0,7874344,0,4101597,0,0,210699,7274229,5031037,0,0,0,3701919,8940521,4437578,6514017,0,4488923,6046495,3700814,8145166,0,3994253,0,7068979,0,5518190,4157933,0,4411832,4298733,0,8497424,4804786,6975107,0,0,6318794,0,7788071,0,0,8935550,7199256,7179443,9020249,6165975,4661619,7719051,0,7842883,6027718,8250195,0,0,3718762,5921758,6711715,0,0,5884822,0,0,3608437,4351915,8464991,0,5086805,4369076,0,6781837,0,6028814,7184708,3887324,0,7238004,128,4610892,4372852,7665065,8188880,4337724,3546848,3815211,8242029,0,0,6466496,5980148,6430238,4076313,6395319,0,5643989,0,5287339,4250620,0,4278899,0,8286840,3668487
1,0,15981013,0,13517317,0,0,469753,12835552,14996686,0,0,0,11254124,17222941,14364734,16137576,0,15687945,17649775,12827371,15545967,0,13313426,0,15369228,0,16249997,13706695,0,14796263,14186960,0,16217063,15084155,16340661,0,0,16584778,0,14063199,0,0,17023781,14331232,16801789,17574066,15901255,15263549,14525011,0,14674499,16630789,16022548,0,0,11573205,15833245,16203077,0,0,18409112,0,0,12091255,15928652,16236245,0,16219834,14667807,0,16014352,0,17591014,14749245,13692069,0,14421760,129,16475647,14903257,14668368,14911336,14754039,12202581,12456035,15789553,0,0,11167138,17532594,16541934,13209344,15016674,0,17268564,0,14878010,15622527,0,15532615,0,14514670,12784597
1,4638914,7979035,3595802,3178777,0,0,5148520,7102873,3407792,0,0,1190801,3219287,8064631,3770108,4939827,0,3026434,4175529,3279398,7620672,0,3816167,0,5317359,0,3895627,3767437,0,2879147,3121257,0,7556377,3641855,5032628,0,0,4673635,2730498,8047044,0,0,7898612,5495722,5259927,8444960,5309669,3148873,6232128,0,7092045,4221553,7912951,0,0,3159680,4273713,5104588,0,0,4813958,0,0,3185157,3196823,7470365,0,4088512,2834836,4375907,5264405,0,5152150,5344116,3818668,3936736,5772064,130,3131624,2871354,8091337,6782148,3041724,3409739,3226956,7820983,0,0,6216692,4161592,4886750,3211179,4942512,3331695,4364428,0,3536534,3354756,0,3121587,0,6820570,3580048
1,1711320,3206529,1713638,1562521,0,0,1935876,2768974,1599470,0,0,656211,1456740,3418230,2000810,2194851,0,1470006,2063359,1464048,3360088,0,1760892,0,2369242,0,1868102,1868601,0,1270251,1580258,0,3221089,1485683,2873559,0,0,2079031,1270705,3162865,0,0,3311004,2491142,3051044,3431271,2616514,1457088,2662440,0,2996841,1961346,3264838,0,0,1485013,1939447,2787051,0,0,2799021,0,0,1389509,1575938,3190799,0,2339186,1197541,1706364,2384790,0,2756454,2436677,1676440,1628497,2467940,131,1580842,1337329,3220719,2754451,1588042,1498700,1518686,3377235,0,0,2496711,2087329,2091878,1477015,2605514,1615155,2637526,0,1694997,1504939,0,1572530,0,2817274,1591557
1,8721977,7434695,5888749,2988181,0,0,9961820,6977785,3357421,0,0,1918256,2922317,8391150,4039819,4871626,0,3232489,4456720,3006672,6839117,0,3755532,0,4533427,0,4032296,3882399,0,2889736,3063007,0,7572699,3184989,6118062,0,0,4763488,4083791,7262145,0,0,8114701,5231212,6455303,8377628,5248443,3060103,5549021,0,6037245,4431501,7380053,0,0,2856408,4389392,5869125,0,0,5412062,0,0,3040089,3339288,7740970,0,4667688,2733902,7899310,4874194,0,5461246,4738055,3671852,6888131,5232268,132,3364695,2980522,7155446,5781923,3137406,3163437,2869875,7168688,0,0,7146337,4457278,4777151,2759187,5244743,5175042,5052915,0,3686306,3245839,0,3168252,0,5802391,3385232
1,26492152,28872676,18141841,16066777,0,0,29642333,23929407,14290445,0,0,5167390,16454925,28767755,18529165,16862238,0,13961266,17959295,15556834,21436060,0,17482488,0,17375615,0,16617536,17731136,0,13015194,16038257,0,23980489,13784539,22484623,0,0,16097839,12671360,27391537,0,0,27620916,18078549,23729462,29975425,23727788,13583634,18901872,0,19727405,15859755,22893929,0,0,16104000,15075150,22130711,0,0,22503337,0,0,15419048,15489540,25549196,0,20237799,12650958,24670185,17662906,0,22637540,17544600,17239806,21785843,18147210,133,14601061,13057750,28301529,19371351,15651276,15500307,16131569,22476813,0,0,22221708,17098538,16841354,15119907,21707757,15855842,21338725,0,15734389,14898139,0,15167623,0,19235604,16286299
1,10105688,9239072,7193664,2358239,0,0,10695487,8087145,2910530,0,0,2508924,2313813,8922336,3554127,5290247,0,2466256,3911492,2551683,6285266,0,3339373,0,5461048,0,3512163,3416466,0,2474230,2400826,0,7189201,2702385,5135167,0,0,4933665,5078142,8896672,0,0,8506768,5520454,5378311,9638049,4844903,2630193,5971675,0,5831997,4570451,6721303,0,0,2189387,4448628,5063371,0,0,5148328,0,0,2579689,2584873,7711030,0,4246821,2293550,9321146,5706159,0,4862746,5545372,3157001,8286657,5605874,134,2570813,2232848,8780724,5921522,2434428,2736138,2238260,6531149,0,0,7851069,3993003,5174962,2164324,4705726,6269909,4775967,0,3251717,2537735,0,2498556,0,5834974,2852721
1,1828230,2723344,688967,3178545,0,0,2100825,2430798,3368110,0,0,0,2582674,2921416,3329650,2931586,0,3231862,3777354,2981741,2602016,0,2845269,0,2437754,0,3674038,3071470,0,3310829,3343612,0,2609667,3360051,3602310,0,0,3410668,369069,2623866,0,0,2778747,2352622,3886404,2961227,3270470,3373943,2346973,0,2424991,3297598,2621681,0,0,2676243,3120339,3503663,0,0,4302476,0,0,2881037,3373587,2566218,0,3880573,3250275,1590618,2711203,0,3816125,2393982,2933503,985373,2357177,135,3380559,3237604,2745703,2426171,3286379,2993984,2869746,2593640,0,0,2305709,3504762,3116369,2853449,3022105,572514,4169294,0,3552789,3325586,0,3365941,0,2502245,2902540
1,6134852,6340201,2811954,8399308,0,0,7040378,5474845,7390158,0,0,0,8362620,7445580,7547442,9210143,0,7939398,9713934,8044005,7437499,0,7833117,0,8650749,0,8981508,8348503,0,7236005,8633192,0,7261948,7619857,6789453,0,0,9135587,1379630,5445740,0,0,7510480,7679387,6989592,7284562,7041443,7701115,7079493,0,7228681,9192418,7516053,0,0,8371061,8618092,6519352,0,0,8972244,0,0,7466219,8239891,7257209,0,6485663,7190734,5333508,9306131,0,8278472,7967811,7816919,3687068,7453646,136,8324240,7533661,5708751,7230744,8336372,7311291,8442382,7636136,0,0,5681137,9638504,9287107,8343082,6479282,2222919,7476721,0,7933082,7943721,0,8321114,0,7326325,7366328
1,0,0,0,1075055,0,0,0,0,1587336,0,0,0,769053,0,1966491,0,0,1500483,1504288,1418020,0,0,1429833,0,0,0,1510334,1748483,0,1624944,1280345,0,0,1625968,4218995,0,0,0,0,0,0,0,0,0,4249311,0,3326682,1656373,0,0,0,0,0,0,0,773796,0,4075504,0,0,2360527,0,0,1421056,1590758,0,0,2209971,1553450,0,0,0,1861664,0,1780405,0,0,137,1601398,1450785,0,0,1378425,1474506,877580,0,0,0,0,563531,0,1311778,3734712,0,2425058,0,1502944,1555185,0,1497304,0,0,1598677
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277586,0,0,0,0,622423,0,0,1125039,0,0,0,0,1230943,0,0,0,0,0,0,3695168,0,0,0,0,0,0,0,0,0,3741511,0,2970038,0,0,0,0,0,0,0,0,0,0,3665329,0,0,1094631,0,0,787436,0,0,0,461268,0,0,0,0,1239510,0,1158183,0,0,138,0,0,0,0,0,896276,0,0,0,0,0,0,0,76051,3506703,0,653679,0,0,0,0,0,0,0,1020916
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216701,0,0,0,0,924438,0,0,1201827,0,0,0,0,1202183,0,0,0,0,0,0,1629783,0,0,0,0,0,0,0,0,0,1927373,0,1588381,0,0,0,0,0,0,0,0,0,0,1648937,0,0,1371388,0,0,1044443,0,0,0,1212582,0,0,0,0,1425557,0,1276672,0,0,139,0,0,0,0,0,1087465,0,0,0,0,0,0,0,134361,1596306,0,1285574,0,0,0,0,0,0,0,1204189
1,2730686,3494360,2217562,985573,0,0,3050766,3574977,1357666,0,0,999910,846300,3658078,1449118,1746458,0,1177230,1793931,950724,2432006,0,1365714,0,1798404,0,1651471,1409121,0,1191473,1048997,0,2801993,1290474,2264805,0,0,1708207,1799762,3535671,0,0,3404082,1851615,2377265,3721383,2182889,1255694,1953682,0,2140528,1705385,2596427,0,0,835262,1615855,2229597,0,0,2046939,0,0,903279,1201682,2993062,0,1688084,1123618,2565285,1895709,0,2165933,1833258,1309440,2395292,1912845,140,1195858,1104685,3381050,2033999,1120108,973057,895468,2493026,0,0,3635152,1793532,1709705,851847,2140202,2053202,1925022,0,1504012,1152860,0,1140859,0,2037770,1105411
1,2690842,3750570,2185017,1357710,0,0,3036548,3553536,1778964,0,0,969056,1307008,3928322,1929104,2387724,0,1587477,2280151,1359881,2822805,0,1865504,0,2375708,0,2041507,1862400,0,1603161,1437336,0,3161789,1693145,3264832,0,0,2283500,1704957,3578640,0,0,3761343,2342050,3516638,3976789,3173576,1667399,2402805,0,2589696,2182099,2990654,0,0,1297358,2079781,3200841,0,0,3136839,0,0,1291488,1567952,3313149,0,2182199,1467727,2510768,2518696,0,3181389,2381313,1699591,2349038,2384849,141,1665774,1473573,3615186,2512746,1489544,1367378,1327240,2953725,0,0,3503806,2231520,2313359,1325098,3121581,1842503,2269461,0,1895036,1549934,0,1496175,0,2487326,1474379
